date,origin_station,day_type,ridership
2023-02-07,22nd Street,Weekday,681.0
2023-02-07,Bayshore,Weekday,55.0
2023-02-07,Belmont,Weekday,336.0
2023-02-07,Blossom Hill,Weekday,44.0
2023-02-07,Burlingame,Weekday,326.0
2023-02-07,California Ave,Weekday,394.0
2023-02-07,Capitol,Weekday,28.0
2023-02-07,College Park,Weekday,23.0
2023-02-07,Gilroy,Weekday,67.0
2023-02-07,Hayward Park,Weekday,159.0
2023-02-07,Hillsdale,Weekday,950.0
2023-02-07,Lawrence,Weekday,259.0
2023-02-07,Menlo Park,Weekday,482.0
2023-02-07,Millbrae,Weekday,1291.0
2023-02-07,Morgan Hill,Weekday,91.0
2023-02-07,Mountain View,Weekday,1342.0
2023-02-07,Palo Alto,Weekday,2237.0
2023-02-07,Redwood City,Weekday,1556.0
2023-02-07,San Antonio,Weekday,326.0
2023-02-07,San Bruno,Weekday,180.0
2023-02-07,San Carlos,Weekday,420.0
2023-02-07,San Francisco,Weekday,3266.0
2023-02-07,San Jose Diridon,Weekday,1194.0
2023-02-07,San Martin,Weekday,33.0
2023-02-07,San Mateo,Weekday,596.0
2023-02-07,Santa Clara,Weekday,349.0
2023-02-07,South San Francisco,Weekday,261.0
2023-02-07,Sunnyvale,Weekday,965.0
2023-02-07,Tamien,Weekday,266.0
2023-02-08,22nd Street,Weekday,697.0
2023-02-08,Bayshore,Weekday,67.0
2023-02-08,Belmont,Weekday,333.0
2023-02-08,Blossom Hill,Weekday,41.0
2023-02-08,Burlingame,Weekday,357.0
2023-02-08,California Ave,Weekday,410.0
2023-02-08,Capitol,Weekday,17.0
2023-02-08,College Park,Weekday,31.0
2023-02-08,Gilroy,Weekday,70.0
2023-02-08,Hayward Park,Weekday,160.0
2023-02-08,Hillsdale,Weekday,956.0
2023-02-08,Lawrence,Weekday,276.0
2023-02-08,Menlo Park,Weekday,473.0
2023-02-08,Millbrae,Weekday,1279.0
2023-02-08,Morgan Hill,Weekday,89.0
2023-02-08,Mountain View,Weekday,1379.0
2023-02-08,Palo Alto,Weekday,2255.0
2023-02-08,Redwood City,Weekday,1600.0
2023-02-08,San Antonio,Weekday,338.0
2023-02-08,San Bruno,Weekday,185.0
2023-02-08,San Carlos,Weekday,432.0
2023-02-08,San Francisco,Weekday,3496.0
2023-02-08,San Jose Diridon,Weekday,1253.0
2023-02-08,San Martin,Weekday,40.0
2023-02-08,San Mateo,Weekday,632.0
2023-02-08,Santa Clara,Weekday,367.0
2023-02-08,South San Francisco,Weekday,273.0
2023-02-08,Sunnyvale,Weekday,873.0
2023-02-08,Tamien,Weekday,211.0
2023-02-09,22nd Street,Weekday,699.0
2023-02-09,Bayshore,Weekday,71.0
2023-02-09,Belmont,Weekday,333.0
2023-02-09,Blossom Hill,Weekday,31.0
2023-02-09,Broadway,Weekday,4.0
2023-02-09,Burlingame,Weekday,345.0
2023-02-09,California Ave,Weekday,388.0
2023-02-09,Capitol,Weekday,24.0
2023-02-09,College Park,Weekday,23.0
2023-02-09,Gilroy,Weekday,60.0
2023-02-09,Hayward Park,Weekday,208.0
2023-02-09,Hillsdale,Weekday,1034.0
2023-02-09,Lawrence,Weekday,270.0
2023-02-09,Menlo Park,Weekday,458.0
2023-02-09,Millbrae,Weekday,1311.0
2023-02-09,Morgan Hill,Weekday,82.0
2023-02-09,Mountain View,Weekday,1319.0
2023-02-09,Palo Alto,Weekday,2358.0
2023-02-09,Redwood City,Weekday,1632.0
2023-02-09,San Antonio,Weekday,316.0
2023-02-09,San Bruno,Weekday,158.0
2023-02-09,San Carlos,Weekday,440.0
2023-02-09,San Francisco,Weekday,3096.0
2023-02-09,San Jose Diridon,Weekday,1264.0
2023-02-09,San Martin,Weekday,30.0
2023-02-09,San Mateo,Weekday,627.0
2023-02-09,Santa Clara,Weekday,349.0
2023-02-09,South San Francisco,Weekday,229.0
2023-02-09,Sunnyvale,Weekday,985.0
2023-02-09,Tamien,Weekday,231.0
2023-02-10,22nd Street,Weekday,530.0
2023-02-10,Bayshore,Weekday,58.0
2023-02-10,Belmont,Weekday,267.0
2023-02-10,Blossom Hill,Weekday,25.0
2023-02-10,Burlingame,Weekday,299.0
2023-02-10,California Ave,Weekday,377.0
2023-02-10,Capitol,Weekday,18.0
2023-02-10,College Park,Weekday,10.0
2023-02-10,Gilroy,Weekday,55.0
2023-02-10,Hayward Park,Weekday,120.0
2023-02-10,Hillsdale,Weekday,672.0
2023-02-10,Lawrence,Weekday,192.0
2023-02-10,Menlo Park,Weekday,478.0
2023-02-10,Millbrae,Weekday,1073.0
2023-02-10,Morgan Hill,Weekday,67.0
2023-02-10,Mountain View,Weekday,1035.0
2023-02-10,Palo Alto,Weekday,1949.0
2023-02-10,Redwood City,Weekday,1254.0
2023-02-10,San Antonio,Weekday,278.0
2023-02-10,San Bruno,Weekday,185.0
2023-02-10,San Carlos,Weekday,358.0
2023-02-10,San Francisco,Weekday,2517.0
2023-02-10,San Jose Diridon,Weekday,1085.0
2023-02-10,San Martin,Weekday,24.0
2023-02-10,San Mateo,Weekday,552.0
2023-02-10,Santa Clara,Weekday,293.0
2023-02-10,South San Francisco,Weekday,191.0
2023-02-10,Sunnyvale,Weekday,703.0
2023-02-10,Tamien,Weekday,176.0
2023-02-11,22nd Street,Saturday,8.0
2023-02-11,Belmont,Saturday,72.0
2023-02-11,Blossom Hill,Saturday,0.0
2023-02-11,Burlingame,Saturday,76.0
2023-02-11,California Ave,Saturday,116.0
2023-02-11,Capitol,Saturday,0.0
2023-02-11,Gilroy,Saturday,0.0
2023-02-11,Hayward Park,Saturday,28.0
2023-02-11,Hillsdale,Saturday,143.0
2023-02-11,Lawrence,Saturday,64.0
2023-02-11,Menlo Park,Saturday,140.0
2023-02-11,Millbrae,Saturday,656.0
2023-02-11,Morgan Hill,Saturday,0.0
2023-02-11,Mountain View,Saturday,231.0
2023-02-11,Palo Alto,Saturday,290.0
2023-02-11,Redwood City,Saturday,287.0
2023-02-11,San Antonio,Saturday,72.0
2023-02-11,San Bruno,Saturday,4.0
2023-02-11,San Carlos,Saturday,44.0
2023-02-11,San Francisco,Saturday,0.0
2023-02-11,San Jose Diridon,Saturday,271.0
2023-02-11,San Martin,Saturday,0.0
2023-02-11,San Mateo,Saturday,128.0
2023-02-11,Santa Clara,Saturday,80.0
2023-02-11,Sunnyvale,Saturday,203.0
2023-02-11,Tamien,Saturday,10.0
2023-02-12,Belmont,Sunday,49.0
2023-02-12,Blossom Hill,Sunday,0.0
2023-02-12,Broadway,Sunday,6.0
2023-02-12,Burlingame,Sunday,51.0
2023-02-12,California Ave,Sunday,71.0
2023-02-12,Capitol,Sunday,0.0
2023-02-12,Gilroy,Sunday,0.0
2023-02-12,Hayward Park,Sunday,30.0
2023-02-12,Hillsdale,Sunday,118.0
2023-02-12,Lawrence,Sunday,59.0
2023-02-12,Menlo Park,Sunday,87.0
2023-02-12,Millbrae,Sunday,557.0
2023-02-12,Morgan Hill,Sunday,0.0
2023-02-12,Mountain View,Sunday,210.0
2023-02-12,Palo Alto,Sunday,284.0
2023-02-12,Redwood City,Sunday,262.0
2023-02-12,San Antonio,Sunday,93.0
2023-02-12,San Bruno,Sunday,4.0
2023-02-12,San Carlos,Sunday,42.0
2023-02-12,San Francisco,Sunday,0.0
2023-02-12,San Jose Diridon,Sunday,236.0
2023-02-12,San Martin,Sunday,0.0
2023-02-12,San Mateo,Sunday,128.0
2023-02-12,Santa Clara,Sunday,57.0
2023-02-12,Sunnyvale,Sunday,180.0
2023-02-12,Tamien,Sunday,6.0
2023-02-13,22nd Street,Weekday,608.0
2023-02-13,Bayshore,Weekday,75.0
2023-02-13,Belmont,Weekday,306.0
2023-02-13,Blossom Hill,Weekday,36.0
2023-02-13,Broadway,Weekday,2.0
2023-02-13,Burlingame,Weekday,310.0
2023-02-13,California Ave,Weekday,365.0
2023-02-13,Capitol,Weekday,24.0
2023-02-13,College Park,Weekday,35.0
2023-02-13,Gilroy,Weekday,52.0
2023-02-13,Hayward Park,Weekday,151.0
2023-02-13,Hillsdale,Weekday,941.0
2023-02-13,Lawrence,Weekday,218.0
2023-02-13,Menlo Park,Weekday,493.0
2023-02-13,Millbrae,Weekday,1147.0
2023-02-13,Morgan Hill,Weekday,59.0
2023-02-13,Mountain View,Weekday,1201.0
2023-02-13,Palo Alto,Weekday,2164.0
2023-02-13,Redwood City,Weekday,1518.0
2023-02-13,San Antonio,Weekday,308.0
2023-02-13,San Bruno,Weekday,172.0
2023-02-13,San Carlos,Weekday,409.0
2023-02-13,San Francisco,Weekday,3102.0
2023-02-13,San Jose Diridon,Weekday,1160.0
2023-02-13,San Martin,Weekday,13.0
2023-02-13,San Mateo,Weekday,608.0
2023-02-13,Santa Clara,Weekday,287.0
2023-02-13,South San Francisco,Weekday,262.0
2023-02-13,Sunnyvale,Weekday,790.0
2023-02-13,Tamien,Weekday,156.0
2023-02-14,22nd Street,Weekday,665.0
2023-02-14,Bayshore,Weekday,48.0
2023-02-14,Belmont,Weekday,339.0
2023-02-14,Blossom Hill,Weekday,23.0
2023-02-14,Burlingame,Weekday,306.0
2023-02-14,California Ave,Weekday,378.0
2023-02-14,Capitol,Weekday,12.0
2023-02-14,College Park,Weekday,18.0
2023-02-14,Gilroy,Weekday,80.0
2023-02-14,Hayward Park,Weekday,170.0
2023-02-14,Hillsdale,Weekday,953.0
2023-02-14,Lawrence,Weekday,247.0
2023-02-14,Menlo Park,Weekday,440.0
2023-02-14,Millbrae,Weekday,1154.0
2023-02-14,Morgan Hill,Weekday,46.0
2023-02-14,Mountain View,Weekday,1256.0
2023-02-14,Palo Alto,Weekday,2275.0
2023-02-14,Redwood City,Weekday,1595.0
2023-02-14,San Antonio,Weekday,299.0
2023-02-14,San Bruno,Weekday,175.0
2023-02-14,San Carlos,Weekday,373.0
2023-02-14,San Francisco,Weekday,2946.0
2023-02-14,San Jose Diridon,Weekday,1356.0
2023-02-14,San Martin,Weekday,13.0
2023-02-14,San Mateo,Weekday,608.0
2023-02-14,Santa Clara,Weekday,331.0
2023-02-14,South San Francisco,Weekday,231.0
2023-02-14,Sunnyvale,Weekday,906.0
2023-02-14,Tamien,Weekday,209.0
2023-02-15,22nd Street,Weekday,627.0
2023-02-15,Bayshore,Weekday,54.0
2023-02-15,Belmont,Weekday,342.0
2023-02-15,Blossom Hill,Weekday,37.0
2023-02-15,Burlingame,Weekday,340.0
2023-02-15,California Ave,Weekday,419.0
2023-02-15,Capitol,Weekday,33.0
2023-02-15,College Park,Weekday,24.0
2023-02-15,Gilroy,Weekday,78.0
2023-02-15,Hayward Park,Weekday,174.0
2023-02-15,Hillsdale,Weekday,1166.0
2023-02-15,Lawrence,Weekday,246.0
2023-02-15,Menlo Park,Weekday,434.0
2023-02-15,Millbrae,Weekday,1198.0
2023-02-15,Morgan Hill,Weekday,87.0
2023-02-15,Mountain View,Weekday,1344.0
2023-02-15,Palo Alto,Weekday,2454.0
2023-02-15,Redwood City,Weekday,1500.0
2023-02-15,San Antonio,Weekday,301.0
2023-02-15,San Bruno,Weekday,195.0
2023-02-15,San Carlos,Weekday,437.0
2023-02-15,San Francisco,Weekday,2795.0
2023-02-15,San Jose Diridon,Weekday,1290.0
2023-02-15,San Martin,Weekday,33.0
2023-02-15,San Mateo,Weekday,567.0
2023-02-15,Santa Clara,Weekday,380.0
2023-02-15,South San Francisco,Weekday,288.0
2023-02-15,Sunnyvale,Weekday,941.0
2023-02-15,Tamien,Weekday,223.0
2023-02-16,22nd Street,Weekday,640.0
2023-02-16,Bayshore,Weekday,75.0
2023-02-16,Belmont,Weekday,337.0
2023-02-16,Blossom Hill,Weekday,49.0
2023-02-16,Burlingame,Weekday,327.0
2023-02-16,California Ave,Weekday,382.0
2023-02-16,Capitol,Weekday,24.0
2023-02-16,College Park,Weekday,35.0
2023-02-16,Gilroy,Weekday,75.0
2023-02-16,Hayward Park,Weekday,186.0
2023-02-16,Hillsdale,Weekday,972.0
2023-02-16,Lawrence,Weekday,234.0
2023-02-16,Menlo Park,Weekday,466.0
2023-02-16,Millbrae,Weekday,1281.0
2023-02-16,Morgan Hill,Weekday,83.0
2023-02-16,Mountain View,Weekday,1375.0
2023-02-16,Palo Alto,Weekday,2267.0
2023-02-16,Redwood City,Weekday,1523.0
2023-02-16,San Antonio,Weekday,322.0
2023-02-16,San Bruno,Weekday,158.0
2023-02-16,San Carlos,Weekday,398.0
2023-02-16,San Francisco,Weekday,2673.0
2023-02-16,San Jose Diridon,Weekday,1206.0
2023-02-16,San Martin,Weekday,33.0
2023-02-16,San Mateo,Weekday,611.0
2023-02-16,Santa Clara,Weekday,348.0
2023-02-16,South San Francisco,Weekday,244.0
2023-02-16,Sunnyvale,Weekday,894.0
2023-02-16,Tamien,Weekday,219.0
2023-02-17,22nd Street,Weekday,513.0
2023-02-17,Bayshore,Weekday,55.0
2023-02-17,Belmont,Weekday,281.0
2023-02-17,Blossom Hill,Weekday,25.0
2023-02-17,Burlingame,Weekday,345.0
2023-02-17,California Ave,Weekday,297.0
2023-02-17,Capitol,Weekday,19.0
2023-02-17,College Park,Weekday,19.0
2023-02-17,Gilroy,Weekday,55.0
2023-02-17,Hayward Park,Weekday,126.0
2023-02-17,Hillsdale,Weekday,958.0
2023-02-17,Lawrence,Weekday,180.0
2023-02-17,Menlo Park,Weekday,416.0
2023-02-17,Millbrae,Weekday,1101.0
2023-02-17,Morgan Hill,Weekday,61.0
2023-02-17,Mountain View,Weekday,1053.0
2023-02-17,Palo Alto,Weekday,1995.0
2023-02-17,Redwood City,Weekday,1377.0
2023-02-17,San Antonio,Weekday,343.0
2023-02-17,San Bruno,Weekday,172.0
2023-02-17,San Carlos,Weekday,333.0
2023-02-17,San Francisco,Weekday,2430.0
2023-02-17,San Jose Diridon,Weekday,1003.0
2023-02-17,San Martin,Weekday,25.0
2023-02-17,San Mateo,Weekday,569.0
2023-02-17,Santa Clara,Weekday,323.0
2023-02-17,South San Francisco,Weekday,216.0
2023-02-17,Sunnyvale,Weekday,834.0
2023-02-17,Tamien,Weekday,172.0
2023-02-18,22nd Street,Saturday,253.0
2023-02-18,Bayshore,Saturday,33.0
2023-02-18,Belmont,Saturday,90.0
2023-02-18,Blossom Hill,Saturday,0.0
2023-02-18,Broadway,Saturday,35.0
2023-02-18,Burlingame,Saturday,131.0
2023-02-18,California Ave,Saturday,248.0
2023-02-18,Capitol,Saturday,0.0
2023-02-18,Gilroy,Saturday,0.0
2023-02-18,Hayward Park,Saturday,62.0
2023-02-18,Hillsdale,Saturday,258.0
2023-02-18,Lawrence,Saturday,114.0
2023-02-18,Menlo Park,Saturday,240.0
2023-02-18,Millbrae,Saturday,490.0
2023-02-18,Morgan Hill,Saturday,0.0
2023-02-18,Mountain View,Saturday,447.0
2023-02-18,Palo Alto,Saturday,714.0
2023-02-18,Redwood City,Saturday,548.0
2023-02-18,San Antonio,Saturday,214.0
2023-02-18,San Bruno,Saturday,57.0
2023-02-18,San Carlos,Saturday,92.0
2023-02-18,San Francisco,Saturday,1538.0
2023-02-18,San Jose Diridon,Saturday,496.0
2023-02-18,San Martin,Saturday,0.0
2023-02-18,San Mateo,Saturday,226.0
2023-02-18,Santa Clara,Saturday,181.0
2023-02-18,South San Francisco,Saturday,66.0
2023-02-18,Sunnyvale,Saturday,449.0
2023-02-18,Tamien,Saturday,24.0
2023-02-19,22nd Street,Sunday,207.0
2023-02-19,Bayshore,Sunday,47.0
2023-02-19,Belmont,Sunday,116.0
2023-02-19,Blossom Hill,Sunday,0.0
2023-02-19,Broadway,Sunday,56.0
2023-02-19,Burlingame,Sunday,144.0
2023-02-19,California Ave,Sunday,189.0
2023-02-19,Capitol,Sunday,0.0
2023-02-19,Gilroy,Sunday,0.0
2023-02-19,Hayward Park,Sunday,72.0
2023-02-19,Hillsdale,Sunday,226.0
2023-02-19,Lawrence,Sunday,101.0
2023-02-19,Menlo Park,Sunday,177.0
2023-02-19,Millbrae,Sunday,416.0
2023-02-19,Morgan Hill,Sunday,0.0
2023-02-19,Mountain View,Sunday,378.0
2023-02-19,Palo Alto,Sunday,539.0
2023-02-19,Redwood City,Sunday,514.0
2023-02-19,San Antonio,Sunday,150.0
2023-02-19,San Bruno,Sunday,80.0
2023-02-19,San Carlos,Sunday,72.0
2023-02-19,San Francisco,Sunday,1126.0
2023-02-19,San Jose Diridon,Sunday,332.0
2023-02-19,San Martin,Sunday,0.0
2023-02-19,San Mateo,Sunday,218.0
2023-02-19,Santa Clara,Sunday,173.0
2023-02-19,South San Francisco,Sunday,47.0
2023-02-19,Sunnyvale,Sunday,287.0
2023-02-19,Tamien,Sunday,27.0
2023-02-20,22nd Street,Holiday,215.0
2023-02-20,Bayshore,Holiday,68.0
2023-02-20,Belmont,Holiday,156.0
2023-02-20,Blossom Hill,Holiday,0.0
2023-02-20,Broadway,Holiday,19.0
2023-02-20,Burlingame,Holiday,162.0
2023-02-20,California Ave,Holiday,201.0
2023-02-20,Capitol,Holiday,0.0
2023-02-20,Gilroy,Holiday,40.0
2023-02-20,Hayward Park,Holiday,80.0
2023-02-20,Hillsdale,Holiday,340.0
2023-02-20,Lawrence,Holiday,156.0
2023-02-20,Menlo Park,Holiday,213.0
2023-02-20,Millbrae,Holiday,517.0
2023-02-20,Morgan Hill,Holiday,0.0
2023-02-20,Mountain View,Holiday,567.0
2023-02-20,Palo Alto,Holiday,795.0
2023-02-20,Redwood City,Holiday,591.0
2023-02-20,San Antonio,Holiday,193.0
2023-02-20,San Bruno,Holiday,107.0
2023-02-20,San Carlos,Holiday,166.0
2023-02-20,San Francisco,Holiday,1549.0
2023-02-20,San Jose Diridon,Holiday,530.0
2023-02-20,San Martin,Holiday,0.0
2023-02-20,San Mateo,Holiday,268.0
2023-02-20,Santa Clara,Holiday,233.0
2023-02-20,South San Francisco,Holiday,111.0
2023-02-20,Sunnyvale,Holiday,436.0
2023-02-20,Tamien,Holiday,54.0
2023-02-21,22nd Street,Weekday,643.0
2023-02-21,Bayshore,Weekday,42.0
2023-02-21,Belmont,Weekday,341.0
2023-02-21,Blossom Hill,Weekday,37.0
2023-02-21,Burlingame,Weekday,321.0
2023-02-21,California Ave,Weekday,377.0
2023-02-21,Capitol,Weekday,20.0
2023-02-21,Gilroy,Weekday,66.0
2023-02-21,Hayward Park,Weekday,180.0
2023-02-21,Hillsdale,Weekday,833.0
2023-02-21,Lawrence,Weekday,278.0
2023-02-21,Menlo Park,Weekday,400.0
2023-02-21,Millbrae,Weekday,1281.0
2023-02-21,Morgan Hill,Weekday,61.0
2023-02-21,Mountain View,Weekday,1128.0
2023-02-21,Palo Alto,Weekday,2060.0
2023-02-21,Redwood City,Weekday,1392.0
2023-02-21,San Antonio,Weekday,298.0
2023-02-21,San Bruno,Weekday,169.0
2023-02-21,San Carlos,Weekday,379.0
2023-02-21,San Francisco,Weekday,3025.0
2023-02-21,San Jose Diridon,Weekday,1181.0
2023-02-21,San Martin,Weekday,22.0
2023-02-21,San Mateo,Weekday,605.0
2023-02-21,Santa Clara,Weekday,334.0
2023-02-21,South San Francisco,Weekday,245.0
2023-02-21,Sunnyvale,Weekday,911.0
2023-02-21,Tamien,Weekday,320.0
2023-02-22,22nd Street,Weekday,627.0
2023-02-22,Bayshore,Weekday,49.0
2023-02-22,Belmont,Weekday,313.0
2023-02-22,Blossom Hill,Weekday,45.0
2023-02-22,Burlingame,Weekday,309.0
2023-02-22,California Ave,Weekday,381.0
2023-02-22,Capitol,Weekday,19.0
2023-02-22,College Park,Weekday,2.0
2023-02-22,Gilroy,Weekday,62.0
2023-02-22,Hayward Park,Weekday,146.0
2023-02-22,Hillsdale,Weekday,857.0
2023-02-22,Lawrence,Weekday,245.0
2023-02-22,Menlo Park,Weekday,353.0
2023-02-22,Millbrae,Weekday,1262.0
2023-02-22,Morgan Hill,Weekday,64.0
2023-02-22,Mountain View,Weekday,1304.0
2023-02-22,Palo Alto,Weekday,2277.0
2023-02-22,Redwood City,Weekday,1435.0
2023-02-22,San Antonio,Weekday,294.0
2023-02-22,San Bruno,Weekday,171.0
2023-02-22,San Carlos,Weekday,441.0
2023-02-22,San Francisco,Weekday,2872.0
2023-02-22,San Jose Diridon,Weekday,996.0
2023-02-22,San Martin,Weekday,20.0
2023-02-22,San Mateo,Weekday,568.0
2023-02-22,Santa Clara,Weekday,315.0
2023-02-22,South San Francisco,Weekday,254.0
2023-02-22,Sunnyvale,Weekday,911.0
2023-02-22,Tamien,Weekday,253.0
2023-02-23,22nd Street,Weekday,627.0
2023-02-23,Bayshore,Weekday,47.0
2023-02-23,Belmont,Weekday,286.0
2023-02-23,Blossom Hill,Weekday,25.0
2023-02-23,Burlingame,Weekday,333.0
2023-02-23,California Ave,Weekday,341.0
2023-02-23,Capitol,Weekday,17.0
2023-02-23,College Park,Weekday,2.0
2023-02-23,Gilroy,Weekday,64.0
2023-02-23,Hayward Park,Weekday,173.0
2023-02-23,Hillsdale,Weekday,796.0
2023-02-23,Lawrence,Weekday,224.0
2023-02-23,Menlo Park,Weekday,340.0
2023-02-23,Millbrae,Weekday,1144.0
2023-02-23,Morgan Hill,Weekday,62.0
2023-02-23,Mountain View,Weekday,1282.0
2023-02-23,Palo Alto,Weekday,2158.0
2023-02-23,Redwood City,Weekday,1418.0
2023-02-23,San Antonio,Weekday,290.0
2023-02-23,San Bruno,Weekday,145.0
2023-02-23,San Carlos,Weekday,384.0
2023-02-23,San Francisco,Weekday,2910.0
2023-02-23,San Jose Diridon,Weekday,1087.0
2023-02-23,San Martin,Weekday,21.0
2023-02-23,San Mateo,Weekday,610.0
2023-02-23,Santa Clara,Weekday,322.0
2023-02-23,South San Francisco,Weekday,193.0
2023-02-23,Sunnyvale,Weekday,785.0
2023-02-23,Tamien,Weekday,208.0
2023-02-24,22nd Street,Weekday,508.0
2023-02-24,Bayshore,Weekday,48.0
2023-02-24,Belmont,Weekday,269.0
2023-02-24,Blossom Hill,Weekday,12.0
2023-02-24,Burlingame,Weekday,341.0
2023-02-24,California Ave,Weekday,281.0
2023-02-24,Capitol,Weekday,18.0
2023-02-24,Gilroy,Weekday,43.0
2023-02-24,Hayward Park,Weekday,108.0
2023-02-24,Hillsdale,Weekday,669.0
2023-02-24,Lawrence,Weekday,120.0
2023-02-24,Menlo Park,Weekday,339.0
2023-02-24,Millbrae,Weekday,1056.0
2023-02-24,Morgan Hill,Weekday,124.0
2023-02-24,Mountain View,Weekday,907.0
2023-02-24,Palo Alto,Weekday,1954.0
2023-02-24,Redwood City,Weekday,1239.0
2023-02-24,San Antonio,Weekday,279.0
2023-02-24,San Bruno,Weekday,120.0
2023-02-24,San Carlos,Weekday,285.0
2023-02-24,San Francisco,Weekday,2307.0
2023-02-24,San Jose Diridon,Weekday,889.0
2023-02-24,San Martin,Weekday,18.0
2023-02-24,San Mateo,Weekday,584.0
2023-02-24,Santa Clara,Weekday,275.0
2023-02-24,South San Francisco,Weekday,213.0
2023-02-24,Sunnyvale,Weekday,615.0
2023-02-24,Tamien,Weekday,195.0
2023-02-25,22nd Street,Saturday,4.0
2023-02-25,Belmont,Saturday,53.0
2023-02-25,Blossom Hill,Saturday,0.0
2023-02-25,Broadway,Saturday,16.0
2023-02-25,Burlingame,Saturday,83.0
2023-02-25,California Ave,Saturday,87.0
2023-02-25,Capitol,Saturday,0.0
2023-02-25,Gilroy,Saturday,0.0
2023-02-25,Hayward Park,Saturday,36.0
2023-02-25,Hillsdale,Saturday,157.0
2023-02-25,Lawrence,Saturday,50.0
2023-02-25,Menlo Park,Saturday,122.0
2023-02-25,Millbrae,Saturday,633.0
2023-02-25,Morgan Hill,Saturday,0.0
2023-02-25,Mountain View,Saturday,249.0
2023-02-25,Palo Alto,Saturday,346.0
2023-02-25,Redwood City,Saturday,262.0
2023-02-25,San Antonio,Saturday,97.0
2023-02-25,San Bruno,Saturday,4.0
2023-02-25,San Carlos,Saturday,50.0
2023-02-25,San Francisco,Saturday,0.0
2023-02-25,San Jose Diridon,Saturday,316.0
2023-02-25,San Martin,Saturday,0.0
2023-02-25,San Mateo,Saturday,143.0
2023-02-25,Santa Clara,Saturday,60.0
2023-02-25,South San Francisco,Saturday,4.0
2023-02-25,Sunnyvale,Saturday,242.0
2023-02-25,Tamien,Saturday,23.0
2023-02-26,Belmont,Sunday,62.0
2023-02-26,Blossom Hill,Sunday,0.0
2023-02-26,Broadway,Sunday,25.0
2023-02-26,Burlingame,Sunday,69.0
2023-02-26,California Ave,Sunday,73.0
2023-02-26,Capitol,Sunday,0.0
2023-02-26,Gilroy,Sunday,0.0
2023-02-26,Hayward Park,Sunday,25.0
2023-02-26,Hillsdale,Sunday,116.0
2023-02-26,Lawrence,Sunday,31.0
2023-02-26,Menlo Park,Sunday,95.0
2023-02-26,Millbrae,Sunday,643.0
2023-02-26,Morgan Hill,Sunday,0.0
2023-02-26,Mountain View,Sunday,214.0
2023-02-26,Palo Alto,Sunday,318.0
2023-02-26,Redwood City,Sunday,230.0
2023-02-26,San Antonio,Sunday,75.0
2023-02-26,San Bruno,Sunday,3.0
2023-02-26,San Carlos,Sunday,53.0
2023-02-26,San Francisco,Sunday,0.0
2023-02-26,San Jose Diridon,Sunday,283.0
2023-02-26,San Martin,Sunday,0.0
2023-02-26,San Mateo,Sunday,104.0
2023-02-26,Santa Clara,Sunday,69.0
2023-02-26,Sunnyvale,Sunday,174.0
2023-02-26,Tamien,Sunday,16.0
2023-02-27,22nd Street,Weekday,536.0
2023-02-27,Bayshore,Weekday,56.0
2023-02-27,Belmont,Weekday,299.0
2023-02-27,Blossom Hill,Weekday,39.0
2023-02-27,Burlingame,Weekday,293.0
2023-02-27,California Ave,Weekday,328.0
2023-02-27,Capitol,Weekday,26.0
2023-02-27,College Park,Weekday,37.0
2023-02-27,Gilroy,Weekday,72.0
2023-02-27,Hayward Park,Weekday,131.0
2023-02-27,Hillsdale,Weekday,711.0
2023-02-27,Lawrence,Weekday,227.0
2023-02-27,Menlo Park,Weekday,452.0
2023-02-27,Millbrae,Weekday,1064.0
2023-02-27,Morgan Hill,Weekday,75.0
2023-02-27,Mountain View,Weekday,1079.0
2023-02-27,Palo Alto,Weekday,1836.0
2023-02-27,Redwood City,Weekday,1342.0
2023-02-27,San Antonio,Weekday,264.0
2023-02-27,San Bruno,Weekday,168.0
